"ad_url","ad_city","ad_neighborhood","ad_type","ad_description","ad_hash","ad_price","ad_currency","ad_kvm","ad_price_per_kvm","ad_street","updated_ts"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167580279703648,град София,Център,"2-СТАЕН","PORTFOLIO BEST PROPERTIES/www.portfoliobp.comПредлага в продажба двустаен апартамент, ситуиран в жилищна сграда в един от предпочитаните  райони в гр. София   Център!Имотът е ситуиран на първи етаж на пететажна жилищна сграда, намираща се на ул. Екзарх Йосиф. Районът е с добре оформени междублокови пространства и добре изградена инфраструктура.В близост са бул.Васил Левски, бул. Данаил Николаев и бул. Сливница и свързаните с тях линии на градския транспорт.За имота: Апартаментът е  със застроена  площ от 60 кв.м., изложение изток и се отличава със светли  помещения, отлично състояние на стени, подови покрития и оборудване! Жилището е след основен ремонт и напълно готово за обзавеждане и нанасяне.Отопление ТЕЦ.Разпределение: Състои се от  коридор,  всекидневна, самостоятелна кухня, спалня, баня със санитарен възел и голяма тераса пред дневната и спалнята.Сградата е с контролиран достъп. Общите части  са добре поддържани.Уважаеми клиенти, моля свържете се с отговорният брокер по тази оферта Анелия Вълева.Можете да разгледате нашето селектирано портфолио имоти на адрес www.portfoliobp.comОтговорен брокер:Анелия ВълеваПрофесионално съдействие за оглед и покупка, чрез Portfolio Best Proeprties. Виж по-малко... Виж повече","9031f1cb3e53ccffed2d9e628477f33aaf2ac4affde165f8bb2b6b0ca010b358",158000,EUR,60,2633.33,Център,2023-10-07 09:21:38.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169596839222415,град София,Център,"2-СТАЕН","ДО ПАРК 'ЗАИМОВ'!!! В отлично състояние!!! Луксозно завършен двустаен непреходен апартамент в нова бутикова кооперация с АКТ 16 от 2017год. на метри от Метростанция. Разпределение: коридор, баня с тоалетна, дневна с кухненски бокс, спалня, тераса. Застроена площ-50,50кв.м. Статут-апартамент. Изложение-изток. Отлични общи части на кооперацията, контролиран достъп. За контакт и оглед:Емилия Нанева-0894418511, 0899995927","722aeca88c9a0f1a16fbdfae10eaefb898beb8a180e9c279154347f95ff06654",210000,EUR,64,3281.25,Център,2023-10-07 09:21:38.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169530313068033,град София,Център,"2-СТАЕН","Агенция за недвижими имоти 'Перфе' представя на Вашето внимание:Двустаен апартамент в центъра на София на шести етаж от седеметажна тухлена сграда от 2008 година.Намира се на много комуникативно място - в непосредствена близост до метростанция, до пазар, парк, детска градина, магазини, заведения.Жилището е с площ от 65 м2 и е със следното разпределение: всекидневна, спалня и кухня, коридор, баня с тоалетна и голяма тераса.Жилището се продава обзаведено и е идеално както за живеене, така и за инвестиция.Отоплението е на електричество.Общите части се поддържат в добро състояние.За повече информация и записване на час за оглед, моля, обадете се на тел.+359 89 650 5656.Референтен номер на имота: 35973","7b31de4367fb61c4999cca17111feba15a406ba921fc8c4573e084098b716b57",118998,EUR,65,1830.74,Център,2023-10-07 09:21:37.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b165968502624864,град София,Център,"2-СТАЕН"," БУЛГАРИ КОНСУЛТ  ООД предлага на Вашето внимание 2-стаен апартамент в идеалният център на Столицата. Имотът се намира на ъгъла на бул.  Дондуков  и ул.  Г. С. Раковски . Изключително комуникативно място, с бърз излаз на основните Софийски булеварди. В близост до метростанция  Сердика , както и на минути разстояние от спирки на трамваи, автобуси и тролейбуси. В района има детска ясла, детска градина и основно и средно училище.Общата площ на апартамента е 59,52 кв. м.. Състои се от антре, вестибюл, една спалня, дневна, кухненски бокс и баня с тоалетна. Апартаментът е без мазе и тераси. Към имота има и 4,88 % идеални части от общите части на сградата. Дневната е с изложение юг  и запад, а спалнята с изложение запад.Сградата е строена от германски инженери и е изключително здрава и функционална. В нея са били настанени висши немски офицери през периода 1942   1944г.Перфектната локация и доброто състояние на имота го прави изключително подходящ за инвестиция. Може да бъде отдаван под наем както за жилищни нужди, така и като офис.Може да видите още наши предложения на сайта ни www.bulgari-consult.bg  Виж по-малко... Виж повече","0cf00d8cb101d94dd39bbe6bee9a37ff488910e5ff3c8e3a29ad048c7339a6c3",186000,EUR,60,3100.00,Център,2023-10-07 09:21:37.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168777850941217,град София,Център,"2-СТАЕН","Продава се двустайно, просторно и светло ателие в многофункционална сграда. След тотална и луксозна реформа, напълно обзаведено, Намира се на комуникативно място в центъра на София, на ъгъла на бул.  'Сливница'  и бул. 'Раковски'  в близост до метростанция  'Лъвов Мост'. Със застроена площ от 49,83 кв.м. и общи части с площ от 10,90 кв.м. Обща площ от 60,73 кв.м. Състои се от дневна с PVC прозорци и климатици, стая, кухня и тоалетна. Сградата разполага с асансьор и 24 часа видеонаблюдение. С възможност за наемане на паркомясто в подземен гараж. (В момента се отдава под наем през airbnb като инвестиция). За повече информация на тел: 0898712495",d012809a4bd9208e976f057c2b0fdd4d70c78dd856489374e2dcaf9236a99834,140000,EUR,60,2333.33,бул. Сливница,2023-10-07 09:21:37.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169054533385184,град София,Център,"2-СТАЕН","За повече информация обадете ни се на тел: 0882 817 452 или 02 425 68 14 и цитирайте референтния номер на имота: Sfa 82382. Отговорен брокер: Николай Попов Уютен и слънчев семеен дом на тиха улица в широкия център на столицата, в района на Сточна гара, близо до бул. Васил Левски, бул. Сливница, други градски удобства, с удобен достъп до топ центъра на София.  Апартаментът е разположен на 3/5 етаж в модерна нова сграда (2022) с асансьор, с обща площ 63.60 м2 (чиста площ - 51.71 м2 плюс общи части - 11.89 м2). Състои се от:  Хол с кухненски бокс  Спалня  Баня с тоалетна  Балкон с изход от двете стаи и гледка към вътрешен двор Апартаментът е готов за настаняване. Подовите настилки са с теракот и ламинат, стени   латекс. Пълното обзавеждане и оборудване може да разгледате на снимките.  Имотът има слънчево южно изложение, комфортна жилищна среда и отлична централна локация в столицата и това са само част от неговите предимства. Оглед на имотаМожем да организираме оглед на имота в удобно за вас време. За целта, свържете се с отговорния за офертата брокер и му кажете кога бихте искали да направите оглед. Резервация на имотаИмотът може да бъде резервиран и свален от продажба със заплащане на депозит, след което се прекратява провеждането на огледи с други купувачи и започва подготовка на документите за сключване на предварителен и окончателен договор. Свържете се с отговорния брокер за този имот за подробна информация относно процедурата на покупка и начините за плащане. Допълнителни услуги и следпродажбено обслужванеНие сме реномирана компания и ще бъдем с вас не само по време на покупката, но и след това, осигурявайки ви допълнителни услуги по ваше изискване с цел пълноценно и безпроблемно ползване на новозакупения имот. Услугите, които можем да предложим, включват застраховка на движимо и недвижимо имущество, застраховка живот, медицинско и автомобилно застраховане, строителни и ремонтни дейности, обзавеждане, юридически и счетоводни услуги и др. ... Виж по-малко... Виж повече","229708756d1d24fcbf3ab037190db286a68eba166bdeb0b5e0889f16d0ea02b3",167000,EUR,63,2650.79,Център,2023-10-07 09:21:37.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168336386473928,град София,Център,"2-СТАЕН","ДО МЕТРОСТАНЦИЯ! С ГЛЕДКА към кубетата на храм-паметник  Свети Александър Невски! Продава се 2-стаен апартамент, намиращ се на ул.Козлодуй, до бул.Мария Луиза, на пешеходно разстояние от центъра на София, до много спирки  на градски транспорт. Жилището е със застроена площ от 64м2, ет.4/от 5 (тавански етаж),тухла от 60-те години, отгоре тавани, няма асансьор, отопление-ТЕЦ. Покривът е правен преди 5-6 години. Разпределението е следното: антре, просторен хол, отделно спалня, самостоятелна кухня, баня с тоалетна/вана/. Настилката в стаите е естествен паркет, а коридор и кухня-теракот. Дограмата е сменена навсякъде с PVC. Таваните са много високи. Изложение-ЮИ/СЗ. Нуждае се от ремонт. Към апартамента има таван, който е точно над имота и мазе. С възможност да се преустрои на 3-стаен. За допълнителна информация и огледи се обръщайте към Надя Антова-088/9999 413, 0888/788 420, Васил-0899/18 35 80, Елена-0898/60 55 33За повече оферти посетете нашия сайт: www.nadilena.com ","76874a6ba5ba8324be53a62eb3a299c4dc5aef308448068fd6b07431f87954eb",129900,EUR,64,2029.69,бул. Княгиня Мария Луиза,2023-10-07 09:21:37.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b168856959431595,град София,Център,"2-СТАЕН","ЕКСКЛУЗИВНО ЕРА ТЕРА предлага артистичен двустаен апартамент на ул.  Любен Каравелов , в сграда от 1955 г., близо до ул.  Гурко . Застроена площ 77,39 кв.м., с 4,71 % идеални части, етаж 6 от 7, без асансьор. ТЕЦ. Имотът има следното разпределение: голям коридор, кухня с тераса с изглед към катедраталата  Александър Невски , спалня, всекидневна с голяма тераса 12 кв.м. на югоизток, с изглед към Борисовата градина и Витоша, баня и тоалетна. Над имота има таванско помещение 26,65 кв.м. чиста площ, което е с три отделни помещения: килер, гардероб и спалня.Апартаментът е подходящ за инвестиция, има нужда от частичен ремонт. Добро разпределение, комуникативно място, близо до стадион  Васил Левски  и Спортната палата, на пешеходно разстояние до Софийски Университет, метростанция 'Софийски Университет' и  Орлов мост . Агенцията разполага с ключ за имота.ЕРА предлага консултация с архитект-интериорен дизайнер за изготвяне на цялостен проект за ремонт и обзавеждане на имота.ЕРА е независим кредитен посредник с лиценз от БНБ с номер BCI000024 и предоставя безплатна консултация и съдействие при финансиране на избран от Вас имот.Оферта  1101682 Виж по-малко... Виж повече",d3fb7997421f5905a181c1a98aa60435da46a488d998cd66d31ad735785cf78b,210000,EUR,77,2727.27,Център,2023-10-07 09:21:36.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169348684995207,град София,Център,"2-СТАЕН","ARCO REAL ESTATE предлага апартаменти в  новостроящата се  жилищна сграда в Центъра на София.Сградата е проектирана на 8 надземни етажа,  на партера се намират магазини,  подземен паркинг с гаражи и паркоместа на две нива.Стилна, много красива сграда, с модерна визия! Предлага се на фина шпакловка и замазка,  метална входна врата. Двустаен  Ап. 27 се състои от входно антре (3,68 м2),  дневна с кухненски бокс (21,83 м2),  самостоятелна спалня (14,10 м2),  лоджия (4,14 м2),  баня с тоалетна (2,86 м2), склад.Отоплението е на ТЕЦ. Намира се на ет. 4/9.Изложението е Изток.Транспорт: метростанция Лъвов мост, трамвайни, автобусни и тролейбусни спирки; няколко детски градини, училища, супермаркети, здравни заведения.В сградата има свободни паркоместа и гаражи.  Акт 16 се очаква през  2025 г. Има свободни 2-стайни апартаменти и на по-високи етажи.Атрактивна схема на плащане: 20% - при подписване на ПД; 20% - на етап Акт 14;20% - на етап Акт 15;40% - на етап Акт 16.Предлагаме оценка и съдействие за Ипотечно кредитиране. Агенцията работи по изискванията на БДС EN 15733.За повече информация   Тамара Златева   0894601192.  Оферта  87224 Виж по-малко... Виж повече",e46ab7773989d2d5ea2596439e578bf8bfeadf48be367b93a567efd3fd7be92c,119628,EUR,66,1812.55,Център,2023-10-07 09:21:36.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166808396345626,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на седми етаж и е с чиста площ от 73,85 кв. м. и 90,88 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, два склада и два балкона. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече",c403bc1236b3c940a97f7ed98768d5cfe3c66b5864959c12273c8143bb6c519e,235350,EUR,91,2586.26,ул. Отец Паисий,2023-10-07 09:21:36.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169654739156082,град София,Център,"2-СТАЕН","БЕЗ КОМИСИОННА!ЦЕНИ НА СТРОИТЕЛ!Предлагаме на вниманието ви апартаменти в новостроящата се луксозна жилищна сграда в Центъра на София.Сградата е проектирана на осем етажа, като първи етаж е с търговско предназначение и подземен паркинг с гаражи и паркоместа.Двустаен апартамент 32 се състои от входно антре (4,03 м2), дневна с обособен кухненски бокс(23,07 м2), спалня(14,19 м2), балкон(4,79 м2) и склад/мокро. Застроена площ 57 кв.м.Апартаментът е на 5 етаж от 8.Изложението е запад.Апартаментът се предлага в степен на завършеност: фина шпакловка и замазка, шесткамерни дограми с трислойни стъклопакети, блиндирана входна врата. Качествено строителство и енергоикономични материали.Локация:Сградата е в близост до Лъвов мост, метростанция, трамвайни, автобусни и тролейбусни спирки.В сградата има свободни паркоместа и гаражи.Предлагат се и други двустайни и тристайни апартаменти в сградата.Сградата се изпълнява от утвърдена строителна компания с дългогодишен опит и висококачествено строителство. Модерна архитектура, функционалност и енергоефективност.За контакт: 0898 838385 инжл Л.Цолова Виж по-малко... Виж повече","185c31854eb1537bd3db9e5a24bed49d901a555e6cbe51b8d8c288f268a05bf1",114189,EUR,68,1679.25,Център,2023-10-07 09:21:36.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169027594537606,град София,Център,"2-СТАЕН","Номер в агенцията 49612Агенция Абелла предлага за продажба двустаен 70 м2 апартамент в центъра на София, на пл Македония срещу 'Telus' център. Намира се на партерен етаж от 5 етажна масивна стоманобетонна сграда от старото строителство. С вход от общото стълбище на сградата, но има възможност и за допълнителен втори самостоятелен вход от към вътрешен двор. Апартаментът е с регистрация за възстановителен център и е изключително подходящ за офис, адвокатска или нотариална кантора, медицински център, стоматологичен кабинет, както и за живеене или отдаване под наем. Състои се от хол, стая, кухня и две бани. Терасата е приобщена към кухнята. Високи тавани - 3.20 м. Апартаментът е над абонатна и е топъл през зимата и хладен през лятото. Южно изложение, с изглед към вътрешен двор. Възможност за паркиране на 2 коли в зелена зона с винетен стикер. Към апартамента има таванско помещение и мазе, както и идеални части от земята. Напълно ремонтиран, оборудван и обзаведен. След ремонта не е ползван. Всички мебели са нови. Огледи с уговорка Виж по-малко... Виж повече",fe504f6df5dc775cf53cfa914c3f2175d33507293070d1ef0c535b38017db80d,240000,EUR,70,3428.57,Център,2023-10-07 09:21:35.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169630097598994,град София,Център,"2-СТАЕН","Явлена - Изток' продава двустаен апартамент с правилни форми и отлично разпределение в сграда пред АКТ16. Имотътът се намира на тиха улица в централната част на столицата с удобни транспортни връзки и близост до метростанция. Висок клас строителство, без компромис към влаганите материали: термоизолация 'CAPAROL DALMATINA', с дебелина 10 см., допълнителна хидроизолация 'Penetron Admix', 7-камерна дограма 'REHAU Synego' с троен стъклопакет'К-стъкло', бяло стъкло и стъкло 'Четири сезона', луксозно завършени общи части, изпълнени от гранит, мрамор и гранитогрес, асансьор 'KONE' . Жилището е ситуирано на шести етаж и с разпределение: входно антре, просторна дневна с кухненски бокс и трапезария с излаз към тераса, спалня, санитарен възел и складово помещение. Отоплението е на газ. Има възможност за покупка на подземно паркомясто или гараж. За повече информация и детайли по обявата, моля свържете се с водещия брокер Петър Станимиров. (yavlenaCOM/133043). Виж по-малко... Виж повече","58602cf1dfd430a68e05f4301bc5135020e1a5ac16aa2070bb60dc692ff6bfcf",163262,EUR,75,2176.83,Център,2023-10-07 09:21:35.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b167465409186038,град София,Център,"2-СТАЕН","SVETLINA REAL ESTATE има удоволствието да Ви представи двустаен апартамент, разположен в центъра на столицата.Изключително комуникативна локация, с бърз достъп до бул. 'Сливница', бул. 'Христо Ботев' и ул. 'Опълченска'. В района са разположени разнообразие от учебни заведения, медицински центрове, магазини, ресторанти, парк, супермаркети, спирки на редовния градски транспорт и други удобства от ежедневието. Градски транспорт  Автобус (11, 86, 309, 310, Е60 и Е74), Тролейбуси (1, 5, и 7) и Трамваи (3, 6 и 7).На 500 м от сградата се намира метростанция 'Опълченска'.- Площ - 123 кв.м., от които чиста площ 87 кв.м. общи части 13 кв. м. и тераса 23 кв.м.- Етаж - 2-ри от 7 ;- Разпределение - входно антре, дневна с кухненски бокс, спалня, баня с тоалетна и тераса;- Изложение - Запад;- Отоплението - ТЕЦ;- Настилки - ламиниран паркет и гранитогрес;- Мазе - 3 кв. м.Има възможност за покупка на подземен гараж.- Кои сме ние и защо да изберете Нас?Svetlina Real Estate е с 15 годишен опит в посредничеството при покупко-продажба на недвижими имоти. Мисията ни е да реализираме Вашите идеи по най-добрия начин. Нашите експерти ще Ви съдействат и подпомoгнат при финализиране на покупката на недвижим имот с банков кредит, защото за нас е важно клиентите ни да са напълно удовлетворени.Предлагаме Ви напълно БЕЗПЛАТНИ консултации и съдействие при всякакъв вид банково финансиране.Отговорен брокер: Иван Кирилов 0893006908e-mail: [email protected]https://www.svetlinaimot.com Виж по-малко... Виж повече","54c400b768cc7fd69b347b1796432a99fb1261f0958783ec63a57dcd9878623d",169999,EUR,123,1382.11,Център,2023-10-07 09:21:35.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169633394377055,град София,Център,"2-СТАЕН","ИДЕАЛЕН ЦЕНТЪР!!Санирана Сграда!!Идеален За Инвестиция!!ГАЛЕРИЯ ИМОТИ предлага за продажба 2-стаен апартамент с отделна кухня НА МЕТРИ от Витошка и НДК - ТОП ЛОКАЦИЯ!!Изцяло санирана тухлена сграда с поддържани общи частиЕтаж: 2/5 (1ви над Партер)69кв.м Чиста Площ по Нотариален АктСтатут на Апартамент с прилежащи таван и мазеЗа ремонтРазпределение: Входно Антре, отделна кухня с малък балкон, хол с преходна спалня и баня с тоалетна.*Възможно преустройство и съединяване на кухнята с хола, правейки апартамента Непреходен*Изключително комуникативен район, близо до основни булеварди, Метростанция НДК, магазини, ресторанти и кафенета.За повече информация и огледи, моля, обадете се на посочения телефон.",b9cafaf9366d7d67ea7d3174c2975322be6edf8672736296410f56938752824c,234000,EUR,69,3391.30,Център,2023-10-07 09:21:35.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b160499779488633,град София,Център,"2-СТАЕН","БЕЗ КОМИСИОННА, ДИРЕКТНО ОТ ИНВЕСТИТОРА! GREEN LIFE CITY HOME представя на Вашето внимание най-новия си проект - 1HOME. Той е разположен на тихата улица Охридско езеро, на пешеходно разстояние от Mall of Sofia и Руски паметник. Проектът предлага комуникативна градска локация с удобни транспортни връзки. Наличието на паркова среда и множеството зелени площи на намиращият се в непосредствена близост парк Възраждане, добавят към проекта допълнителна стойност. В близост има още детски градини, училища, спортни съоръжения, множество магазини и супермаркети. 1HOME e проект с модерна градска визия, отличаваща се със съвременност и индивидуализъм. Предлагаме за продажба пет входа с двустайни, тристайни и едностайни апартаменти, подземни паркоместа, гаражи и търговска част. Апартаментите са с правилни форми, високи тавани и всеки един притежава тераса. В сградата има и други свободни апартаменти, можете да се свържете с нас на тел.0894443451. Предимства на проекта: - Изградена и завършена инфраструктура с бърз достъп до основни булеварди бул. Академик Иван Евстратиев Гешов и бул. Александър Стамболийски ; - Модерна визия, изградена на базата на качествени материали; - Панорамни гледки към Витоша и центъра на столицата; - Апартаменти с рационални разпределения и оптимален размер на идеалните части от общите части; - Широки, светли и модерни общи части съгласно индивидуален дизайнерски проект; - Наличието на ТЕЦ; - Висока инвестиционна стойност и гарантирана доходност; - По-високите тавани на апартаментите 2,70м; - Наличие на две подземни нива с гаражи и паркоместа; - Стабилен и реномиран инвеститор с име и традиция, както в София, така и в България победител в конкурса Сграда на годината; Комплексът ще бъде въведен в експлоатация 2024г. Цена  без вкл. ДДС 88 900 евро Виж по-малко... Виж повече","2d05400c74da9240437427ad09267f9d5c5ee562fa8758ce55e44bd8a61b7ef2",88900,EUR,61,1457.38,Център,2023-10-07 09:21:34.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169262315070750,град София,Център,"2-СТАЕН","🏠 Революшън Естейт има удоволствие да Ви представи просторен просторен двустаен апартамент, находящ се в Центъра на София.📍 Основни характеристики на имота:🔹 Площ: 75 кв.м.🔹 Разпределение: входно антре, всекидневна с кухненски бокс, спалня, две бани, тераса.🔹 Етаж: 6-ти от общо 7.🔹 Вид строителство: нова сграда с АКТ 15🔹 Отоплението е на ТЕЦ.🔹 Изложение: Юг/Изток.Жилището е ЗАВЪРШЕНО ДО КЛЮЧ - поставени подови настилки и готови бани!🏢 Локация: Намира се на ТОП място непосредствено до  метростанция 'Опълченска', 11-ти ДКЦ, хипермаркет 'Била', спирки на градски транспорт и др. Местоположението предлага множество удобства на кратко разстояние! Връзка с другите части на града се осъществява посредством бул. Сливница.🔍 Огледи с предварителна уговорка, моля цитирайте референтен номер: 43944.📞 За повече информация и организиране на огледи, свържете се с нас сега!","0d1cbcb04f79db9838b3c70dab2c229f65e94dde6d254f76e5032a7f09812b88",145000,EUR,75,1933.33,Център,2023-10-07 09:21:34.000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166808880874589,град София,Център,"2-СТАЕН","ПРОМОЦИОНАЛНА ЦЕНА С ВКЛ. ДДС!БЕЗ КОМИСИОННА ОТ КУПУВАЧА!!! ДИРЕКТНО ОТ ИНВЕСТИТОР!!! Представяме на Вашето внимание двустаен апартамент в новострояща се бутикова луксозна сграда, находяща се на ул.  Отец Паисий  5-7 в центъра на гр. София.Жилището е разположено на подпокривен етаж и е с чиста площ от 64,47 кв. м. и 77,06 кв. м обща площ. Състой се от преддверие, дневна с трапезария и кухнески бокс, спалня, баня с тоалетна, два склада и два балкона. Жилището се предава на шпакловка и замазка по БДС.Сградата се изпълнява от реномиран строител с богата история зад гърба си, безкомпромисно отношение към качеството и изпълнението, използване на висококачествени, утвърдени марки строителни материали, както и квалифициран персонал. Състои се от осем етажа и подпокривно ниво, като на партера са разположени търговски помещения, на втори и трети етаж - офиси, от четвърти до подпокривен етаж - 25 броя апартамента. Паркирането се осъществява в сутерена на сградата и паркоместа на кота 0,00м във вътрешен двор.Сградата е решена с безгредова монолитна стоманобетонна конструкция, изчислена по изискванията на Eurocodes.Всички фасадни и вътрешни преградни стени са от съвременни решетъчни керамични блокове с дебелина съответно 25 и 12см и са неносещи. Изолацията по фасадните повърхности е от EPS/Минерална вата с минимална дебелина от 10см, а по балкони и еркери   EPS с дебелина 12см, съобразени с високите изисквания за енергийна ефективност. Дограмата е PVC/AL с петкамерен профил и двоен стъклопакет. Асансьорите в сградата са от най-висок клас.Предвидени са слабо- и силнотокови ел.инсталации. ВиК инсталациите са изпълнени от PPR/PVC тръби. Отоплението се осъществява чрез инсталация на ТЕЦ. Довършителните елементи избрани за защита на вашия нов дом са фиброцимент и бяла фасадна мазилка.Покривът е вентилируем, с покритие от битумни керемиди. Парапетите са по система с триплексово стъкло.Характерни елементи от градската тъкан, попадащи в 10-минутен пешеходен изохрон, са: Катедрален храм  Света Неделя , пл.  Руски паметник , парк  Възраждане , Градската градина и други. Достъпът до сградата се осъществява от ул. Отец Паисий . Съседни транспортни артерии на квартала са бул. Тодор Александров , бул.  Христо Ботев  и ул.  Опълченска . Локацията е обезпечена със спирки на масов градски транспорт, вкл. метростанция  Опълченска , намираща се на 350м. от имота. В непосредствена близост се намират няколко учебни заведения   91 Немска езикова гимназия, Софийска техническа гимназия, 32 СУИЧЕ  Св. Климент Охридски , Професионална гимназия по ПСТТ, детски градини   ДГ  107  Бон-бон , ЧДГ  Славейче , 85 ДГ  Родина , 50 ОДЗ  Зайчето Куики , лечебни заведения, банки, големи търговски обекти   Мол София, централни хали и ЦУМ, както и бул.  Витоша .За повече информация може да посетите нашия уебсайт: www.dplproperty.com Виж по-малко... Виж повече","816f748230b7930fcfda1db0fed84453cea8c4e561172d25f870289ed76a8f78",216300,EUR,77,2809.09,ул. Отец Паисий,2023-10-07 09:21:34.000
